ID - Instantes,Python,JavaScript,Ruby on Rails,PHP,C#,C++,C,BUG,DEV
696,10,3,3,12,5,10,4,10,5
697,11,12,2,10,13,3,10,7,1
698,1,12,2,5,9,1,13,3,2
699,9,2,3,10,13,5,12,4,2
700,3,9,9,10,1,1,6,10,1
701,6,5,9,13,7,9,6,10,6
702,9,8,11,4,7,13,10,7,8
703,8,3,3,6,6,4,9,5,5
704,7,1,8,4,12,7,5,1,3
705,10,2,8,13,4,9,12,7,9
706,1,8,9,6,5,1,9,5,10
707,5,10,2,1,4,12,5,1,1
708,9,2,10,8,2,7,1,9,3
709,6,11,7,6,11,2,2,3,2
710,6,3,6,7,11,5,11,7,6
711,5,13,1,7,2,11,3,6,5
712,6,5,12,7,8,11,3,7,5
713,7,11,11,2,4,5,5,4,7
714,4,3,9,7,7,12,12,2,10
715,4,10,2,10,8,13,4,3,8
716,6,7,12,3,4,12,6,7,7
717,3,11,11,3,6,4,4,4,10
718,2,11,13,10,8,1,3,7,8
719,2,1,13,3,1,13,1,9,9
720,7,4,2,10,9,7,3,3,10
721,9,10,6,13,8,8,12,8,7
722,2,4,8,7,7,3,1,4,8
723,2,10,13,9,6,7,11,4,6
724,3,9,7,11,4,1,4,10,1
725,4,2,9,3,4,3,11,9,9
726,12,7,11,10,6,1,10,7,6
727,1,5,7,13,6,1,13,6,9
728,1,8,8,4,9,9,5,1,1
729,4,6,11,8,13,9,11,8,10
730,7,9,7,7,11,8,1,10,7
731,3,1,5,7,1,10,13,7,2
732,7,10,5,7,12,6,13,6,3
733,8,11,3,13,5,8,13,4,3
734,11,2,4,1,10,6,8,4,5
735,11,2,4,3,11,12,5,2,6
736,6,10,2,10,3,5,13,4,2
737,10,8,2,13,13,9,8,2,7
738,1,8,3,7,3,7,9,8,1
739,12,9,2,10,10,10,1,8,10
740,13,10,8,1,12,12,2,9,10
741,12,8,7,13,2,8,4,1,5
742,4,3,1,5,5,13,3,2,10
743,13,6,3,9,11,11,7,6,8
744,10,13,6,7,13,7,1,10,5
745,4,7,5,5,8,9,9,2,1
746,9,6,11,9,3,13,3,4,4
747,9,10,7,7,9,3,6,8,2
748,10,1,6,13,12,8,11,8,2
749,5,10,10,10,10,7,10,1,4
750,10,10,11,10,2,7,11,6,5
751,8,7,5,2,3,13,10,6,10
752,13,12,1,4,13,11,9,6,8
753,3,3,2,5,10,12,2,2,9
754,13,3,1,13,2,5,9,4,10
755,10,11,5,11,4,4,8,5,8
756,6,12,1,6,3,10,5,10,9
757,13,11,4,12,12,2,3,9,7
758,13,1,1,7,8,1,2,9,6
759,5,9,1,10,9,4,12,8,3
760,3,7,10,11,13,13,7,9,7
761,4,10,1,1,7,9,7,5,8
762,6,11,11,11,11,3,13,8,9
763,8,10,4,12,1,3,9,4,7
764,7,11,7,1,13,9,13,2,7
765,8,5,5,2,13,3,7,6,7
766,4,10,8,3,3,2,6,4,10
767,8,11,11,3,7,4,7,8,10
768,11,12,10,5,12,5,13,10,4
769,6,10,6,9,12,5,8,6,10
770,5,12,10,10,7,3,3,4,2
771,12,13,2,6,1,5,13,1,2
772,5,3,12,12,4,5,11,7,8
773,3,10,11,11,4,4,7,7,8
774,4,3,5,5,2,9,6,6,10
775,12,1,3,5,2,12,6,5,6
776,9,7,5,6,8,9,7,5,3
777,1,2,4,6,4,12,11,7,1
778,11,10,8,6,1,7,9,8,9
779,3,2,10,6,1,11,7,9,9
780,13,10,13,13,9,2,4,5,1
781,7,11,12,5,3,2,10,9,5
782,12,11,5,1,11,3,9,8,10
783,10,1,1,13,8,9,2,8,2
784,13,11,13,6,10,13,11,8,6
785,9,6,13,10,1,11,8,4,9
786,2,10,4,4,8,4,12,8,5
787,5,9,12,7,4,8,6,1,10
788,5,10,3,2,9,4,7,8,5
789,2,1,5,2,9,1,11,1,4
790,8,11,7,13,13,10,10,4,4
791,2,5,8,2,3,1,10,5,1
792,3,3,11,12,6,4,5,4,6
793,9,11,11,4,1,12,6,5,10
794,10,1,4,1,10,12,5,10,7
795,9,12,11,8,7,8,8,10,9
796,2,9,5,12,8,10,1,4,3
797,3,3,13,6,1,5,10,7,1
798,1,8,7,11,9,4,2,2,10
799,8,12,4,1,10,10,2,1,2
800,1,2,12,9,7,5,9,7,9
801,8,11,5,4,6,7,10,8,6
802,2,13,4,7,4,7,6,9,9
803,3,4,4,11,5,3,9,2,3
804,6,13,9,12,10,2,6,10,1
805,11,11,2,1,13,3,2,1,4
806,6,12,3,6,6,1,4,8,4
807,11,12,3,10,6,6,8,4,10
808,9,2,11,1,5,6,1,10,5
809,12,8,6,8,8,6,1,8,8
810,4,2,12,4,2,9,7,8,1
811,9,10,12,10,2,7,8,3,7
812,11,3,8,11,7,6,3,9,9
813,4,13,6,5,11,6,8,8,7
814,6,2,8,9,12,13,10,5,2
815,1,4,5,8,5,6,10,2,10
816,12,4,7,6,4,12,6,7,1
817,2,5,1,3,13,6,6,5,2
818,9,7,4,13,12,10,3,8,5
819,11,11,4,13,10,12,9,2,7
820,3,12,13,11,10,13,3,1,8
821,9,13,8,12,11,11,11,7,8
822,12,6,3,12,4,7,9,10,1
823,3,4,5,10,5,2,13,2,8
824,11,4,6,2,8,1,1,3,2
825,8,7,2,3,3,13,11,8,3
826,11,3,1,5,2,8,4,4,7
827,9,6,9,1,7,11,2,1,9
828,8,1,5,11,3,2,7,6,2
829,2,13,12,13,11,11,6,3,4
830,9,7,4,3,7,1,11,6,2
831,5,1,8,7,3,8,7,8,7
832,11,8,7,4,13,12,3,9,9
833,5,7,13,2,3,11,8,4,9
834,10,8,13,6,5,6,8,6,9
835,3,5,10,9,9,6,6,7,6
836,6,3,13,6,3,12,1,10,6
837,12,5,9,11,10,8,9,2,7
838,13,12,4,8,11,13,8,6,1
839,11,7,1,13,9,10,7,6,9
840,11,8,8,13,9,3,6,3,10
841,9,4,6,4,3,12,7,5,5
842,7,11,13,6,4,7,3,10,3
843,4,1,3,11,6,3,7,10,5
844,10,6,7,12,12,13,9,5,9
845,10,10,13,12,1,10,6,6,6
846,3,10,1,9,8,11,5,7,4
847,1,3,1,12,1,10,8,9,3
848,11,7,7,6,1,4,7,7,3
849,5,12,11,7,7,11,5,5,6
850,3,6,10,13,2,7,13,2,9
851,12,13,11,2,9,6,4,7,10
852,1,11,5,12,2,7,3,10,6
853,7,6,1,1,9,12,5,5,4
854,12,9,4,12,6,6,9,5,2
855,5,13,12,12,4,7,2,2,10
856,2,2,12,7,8,12,11,10,2
857,4,5,3,6,4,4,6,6,6
858,2,7,5,9,1,11,2,6,1
859,11,11,12,10,9,4,4,6,6
860,9,11,3,10,8,7,7,6,3
861,7,10,3,3,12,12,13,2,10
862,2,3,4,12,4,2,10,7,3
863,9,2,3,12,10,4,8,10,2
864,5,10,4,12,12,8,11,8,9
865,10,5,4,5,12,13,10,5,5
866,7,1,12,8,7,11,9,3,9
867,5,4,6,3,13,2,8,9,4
868,10,11,4,1,12,1,11,10,8
869,7,2,7,11,12,10,13,4,7
870,12,9,4,13,4,8,5,1,2
871,4,10,12,12,2,5,9,8,9
872,10,5,10,9,2,7,6,1,1
873,6,10,11,10,13,8,8,2,4
874,12,13,2,1,6,2,10,6,3
875,1,3,3,13,8,1,9,6,6
876,8,6,1,5,13,9,11,9,5
877,11,3,1,12,4,9,7,7,4
878,13,5,6,13,2,5,8,9,3
879,2,1,8,7,5,13,13,5,2
880,5,12,8,7,5,5,7,7,1
881,2,12,4,2,5,4,11,8,4
882,6,10,11,9,13,12,13,7,5
883,7,3,4,13,12,3,1,10,2
884,10,13,8,5,10,2,2,6,3
885,13,11,5,13,7,12,13,5,2
886,13,1,3,7,6,1,11,10,1
887,12,5,7,10,1,10,2,4,9
888,11,1,11,2,13,5,11,7,7
889,4,5,10,5,1,6,11,8,4
890,8,1,13,3,13,13,2,10,2
891,10,6,12,11,8,2,1,5,10
892,1,13,12,10,13,8,10,6,4
893,3,7,7,7,13,1,10,4,9
894,10,1,1,1,3,4,2,1,1
895,5,13,1,9,4,5,13,5,2
896,10,12,9,13,9,11,4,7,3
897,8,5,4,8,4,6,13,4,4
898,11,12,8,1,13,1,1,5,1
899,4,3,2,9,7,8,1,7,7
900,7,12,9,7,4,2,12,10,2
901,7,1,12,2,11,3,4,2,1
902,7,7,6,5,13,2,10,9,2
903,10,4,4,11,10,10,10,3,3
904,1,13,11,6,13,5,3,1,5
905,7,10,6,10,2,13,8,1,9
906,3,7,11,3,3,2,10,2,5
907,7,12,8,11,2,2,9,4,5
908,12,9,11,8,2,9,3,4,4
909,1,13,9,2,2,13,12,7,10
910,8,10,2,11,5,12,6,3,10
911,12,10,5,5,3,13,12,7,1
912,1,4,13,3,6,4,11,9,2
913,11,9,5,10,13,3,6,2,7
914,9,12,6,5,3,5,1,5,1
915,6,8,1,2,1,8,2,3,9
916,4,5,2,13,3,7,7,2,3
917,12,10,3,8,13,5,10,6,9
918,13,11,6,1,11,10,3,5,1
919,7,9,2,13,10,2,7,9,9
920,11,4,8,7,2,3,4,10,9
921,7,6,5,4,3,9,10,9,3
922,4,13,8,12,7,9,9,7,2
923,12,6,3,5,13,11,13,3,6
924,10,10,3,12,10,13,8,6,7
925,8,10,13,12,13,9,3,8,7
926,1,1,11,7,7,13,5,6,3
927,8,4,8,4,10,7,12,6,3
928,3,1,9,13,7,2,3,3,9
929,13,1,3,6,6,3,7,1,5
930,2,9,2,1,12,12,6,7,5
931,12,12,4,13,4,8,13,2,1
932,9,2,13,1,6,7,3,5,2
933,9,9,5,5,1,8,4,4,5
934,7,6,1,1,1,13,11,2,2
935,11,10,6,10,10,2,11,1,5
936,4,2,11,1,7,2,12,3,5
937,11,8,13,7,8,13,1,4,10
938,13,6,12,4,4,13,5,2,4
939,2,2,6,12,4,6,6,8,8
940,1,12,4,9,8,3,11,2,2
941,4,7,10,9,3,11,6,5,1
942,10,7,3,3,12,9,4,4,7
943,2,4,8,1,3,10,6,3,9
944,7,3,2,2,11,7,2,2,6
945,1,7,3,5,7,11,5,10,6
946,13,8,13,12,6,8,2,9,6
947,3,8,1,9,5,5,5,6,4
948,5,2,13,7,13,1,7,4,9
949,9,3,10,9,6,7,6,9,4
950,7,13,10,2,8,7,5,2,2
951,9,6,8,7,11,13,7,3,9
952,1,3,8,6,2,13,10,8,2
953,3,5,6,6,11,12,9,1,1
954,12,7,3,13,7,6,2,6,4
955,2,9,5,1,6,1,10,5,5
956,9,13,11,10,1,3,12,2,8
957,9,2,6,2,7,8,8,5,6
958,5,10,11,9,4,2,7,5,1
959,6,4,13,4,3,11,8,8,10
960,11,1,3,5,4,10,9,4,7
961,3,11,7,10,11,3,6,7,2
962,13,4,3,2,9,11,7,3,8
963,12,7,12,8,2,2,11,2,5
964,3,10,1,13,11,9,2,2,9
965,12,8,2,1,8,9,9,3,3
966,1,1,7,7,5,8,2,7,2
967,12,8,13,13,1,9,9,7,1
968,3,3,6,4,10,12,9,5,1
969,9,9,1,3,7,6,9,2,6
970,10,2,5,9,12,12,1,8,9
971,1,4,7,7,5,3,12,8,5
972,10,7,6,4,2,3,2,9,10
973,10,2,2,6,1,13,1,6,3
974,12,5,8,9,7,6,1,5,3
975,5,4,1,5,12,3,9,2,1
976,9,4,6,4,10,5,11,7,6
977,10,8,11,3,8,12,11,6,4
978,2,3,4,9,1,1,6,2,5
979,1,5,2,7,9,4,13,10,2
980,4,7,1,7,8,12,2,8,5
981,10,6,2,1,12,5,4,10,4
982,4,10,12,13,8,6,5,9,9
983,4,10,9,6,13,9,3,2,4
984,4,3,1,5,7,4,10,9,7
985,6,2,13,9,9,5,12,8,5
986,7,2,10,9,4,10,12,7,6
987,5,12,13,2,11,12,1,5,7
988,12,5,13,4,3,7,7,7,8
989,2,9,12,12,4,6,6,3,3
990,4,8,2,3,7,4,13,5,3
991,11,6,8,8,9,4,8,6,10
992,11,5,7,12,10,5,3,1,6
993,8,3,2,5,8,4,5,10,1
994,1,1,11,11,5,3,11,3,3
995,10,7,8,3,10,4,10,8,7
996,9,6,8,2,11,6,9,8,7
997,9,11,11,12,1,9,6,6,10
998,5,12,12,11,3,12,11,7,9
999,7,3,7,5,10,8,7,2,9
1000,6,12,13,1,10,3,10,3,5
1001,10,4,3,13,12,10,3,1,10
1002,7,13,9,6,3,13,13,6,3
1003,13,10,6,8,10,13,13,6,1
1004,1,10,9,10,9,12,9,10,7
1005,11,6,3,4,9,5,10,3,10
1006,11,3,6,2,11,11,9,5,6
1007,10,12,3,7,13,7,5,9,2
1008,13,6,3,10,7,2,11,6,9
1009,7,11,1,11,9,8,8,2,5
1010,3,12,5,12,10,2,11,3,3
1011,5,9,5,7,11,4,4,2,1
1012,4,2,4,13,1,8,12,3,8
1013,1,4,1,10,1,2,4,4,1
1014,9,5,3,10,10,11,7,9,6
1015,13,13,12,10,3,3,8,6,10
1016,8,4,10,10,2,10,6,6,1
1017,5,2,3,6,10,6,6,2,7
1018,6,9,11,1,5,2,10,5,7
1019,3,10,11,11,9,5,2,8,10
1020,1,13,10,1,5,7,5,4,5
1021,12,5,3,5,3,5,1,6,10
1022,10,13,1,7,1,13,4,5,9
1023,8,3,11,4,9,10,1,1,1
1024,8,13,3,8,11,3,12,7,4
1025,7,11,13,12,1,13,4,3,4
1026,3,8,9,7,12,2,11,9,4
1027,3,5,6,10,12,10,3,6,2
1028,10,13,13,6,4,2,9,2,3
1029,3,7,11,3,8,7,12,9,9
1030,2,8,2,4,9,2,11,5,4
1031,5,13,1,7,13,1,13,6,10
1032,9,6,4,1,7,12,13,5,4
1033,2,8,7,4,3,9,13,2,3
1034,13,9,3,9,2,6,13,6,6
1035,13,3,13,4,4,5,2,8,3
1036,2,7,5,4,5,4,5,5,1
1037,12,5,11,12,8,1,12,4,2
1038,10,2,12,9,2,10,5,3,2
1039,1,9,8,4,13,6,9,8,7
1040,5,1,7,12,9,13,12,6,3
1041,13,12,1,1,13,12,13,3,4
1042,12,8,12,11,9,13,9,6,8
1043,4,4,2,4,9,8,2,6,6
1044,5,6,5,11,10,3,10,10,6
1045,6,10,8,7,10,1,7,4,9
1046,5,9,6,1,8,7,5,7,6
1047,10,10,10,3,9,11,4,3,9
1048,12,3,10,3,3,11,12,4,2
1049,8,13,10,4,2,8,7,1,9
1050,13,12,7,5,5,7,2,7,6
1051,3,8,1,4,3,8,11,9,5
1052,1,11,2,10,11,12,8,4,8
1053,13,13,11,13,3,10,7,8,4
1054,11,9,13,11,8,1,6,5,10
1055,8,2,13,2,3,8,1,8,3
1056,12,5,12,9,9,6,8,8,9
1057,6,3,1,1,10,7,1,3,3
1058,8,8,7,5,3,7,6,3,9
1059,12,8,7,6,2,10,5,10,1
1060,6,6,7,8,6,12,4,4,7
1061,2,8,1,3,8,2,11,3,5
1062,8,11,12,9,8,8,6,9,10
1063,4,8,10,13,9,11,6,3,3
1064,5,4,9,13,11,13,10,5,3
1065,4,2,10,3,4,12,10,1,1
1066,13,13,6,8,1,2,7,5,1
1067,4,11,1,5,4,7,11,9,3
1068,10,13,12,11,5,10,5,10,5
1069,4,5,3,7,12,3,7,5,5
1070,6,11,3,5,5,4,8,9,4
1071,11,13,5,6,10,12,2,4,2
1072,13,12,8,3,4,7,1,4,2
1073,9,1,6,5,10,12,13,3,6
1074,10,12,1,8,9,3,13,1,8
1075,5,1,11,11,6,7,2,3,7
1076,5,4,2,1,2,12,5,4,6
1077,7,3,10,1,1,2,3,5,5
1078,11,8,4,10,12,4,10,6,1
1079,8,10,12,10,6,4,3,3,6
1080,6,3,3,2,2,2,4,7,3
1081,7,4,10,6,8,13,5,5,2
1082,9,6,9,10,12,4,6,9,5
1083,4,8,5,12,2,2,9,3,4
1084,11,3,1,13,2,13,1,7,2
1085,4,13,4,6,1,11,4,3,10
1086,7,13,3,12,12,13,6,1,9
1087,7,7,9,2,5,7,7,7,1
1088,7,9,9,4,2,4,11,2,9
1089,4,4,5,1,8,10,10,9,5
1090,4,12,13,8,4,8,2,9,8
1091,8,1,11,10,8,2,8,8,1
1092,2,4,7,13,13,10,12,8,3
1093,13,2,9,4,2,11,13,2,1
1094,12,3,1,9,4,11,10,2,8
1095,13,4,3,7,3,4,2,8,8
1096,5,7,4,4,10,5,7,5,2
1097,1,2,13,5,11,12,7,5,6
1098,6,3,3,9,7,6,8,1,3
1099,12,4,7,2,6,5,4,2,6
1100,10,13,11,6,9,3,5,7,6
1101,2,13,5,2,1,6,3,6,6
1102,12,12,7,11,11,4,3,5,8
1103,2,4,6,7,4,2,2,10,9
1104,8,5,8,3,10,8,6,10,6
1105,2,8,1,4,7,10,11,10,1
1106,3,8,2,1,12,3,1,6,10
1107,13,7,9,2,2,2,7,1,2
1108,11,12,2,6,3,11,5,8,1
1109,12,11,12,12,10,3,4,3,4
1110,12,6,13,4,12,11,11,7,10
1111,8,2,4,12,4,7,13,2,3
1112,1,1,7,6,3,10,6,5,1
1113,6,3,3,12,1,7,12,3,5
1114,12,11,8,8,13,7,3,1,8
1115,12,12,7,7,3,13,11,2,5
1116,12,8,10,12,9,2,2,8,2
1117,12,6,6,1,5,11,1,6,3
1118,13,8,9,4,3,6,7,4,5
1119,7,13,3,5,9,7,9,10,2
1120,3,11,8,10,7,8,6,5,2
1121,2,5,1,3,9,6,1,9,10
1122,13,1,7,5,3,1,7,1,7
1123,13,10,9,9,3,3,4,4,5
1124,4,6,9,3,5,11,3,1,8
1125,9,9,12,7,2,3,2,6,5
1126,4,6,4,9,3,3,4,1,10
1127,2,3,7,10,4,3,2,10,1
1128,8,8,7,1,11,13,3,6,6
1129,1,6,13,11,11,3,7,1,4
1130,10,5,12,10,13,5,11,1,1
1131,10,12,6,5,11,9,13,1,6
1132,11,5,4,12,7,5,13,7,4
1133,12,6,5,12,6,7,8,10,8
1134,9,3,6,7,5,1,8,8,1
1135,2,6,4,10,13,6,12,4,5
1136,12,13,12,13,3,13,3,10,2
1137,13,7,13,7,12,7,4,8,5
1138,1,9,7,2,3,2,7,3,10
1139,8,13,8,1,2,8,8,5,7
1140,8,4,7,5,12,1,4,3,1
1141,5,10,10,8,9,7,4,2,4
1142,3,4,6,8,7,9,7,1,7
1143,12,8,10,11,1,11,11,7,2
1144,4,3,13,7,13,5,13,10,3
1145,7,6,5,12,11,2,12,4,10
1146,5,8,7,11,10,2,5,3,2
1147,1,2,6,6,6,11,1,4,2
1148,2,7,4,11,5,1,8,6,8
1149,9,7,1,3,13,11,11,7,9
1150,10,9,1,12,3,2,11,2,1
1151,7,2,6,12,6,3,6,2,9
1152,5,9,8,7,6,12,13,10,1
1153,13,9,7,13,9,4,11,7,8
1154,3,7,5,2,1,8,8,5,4
1155,10,3,5,13,1,12,1,3,4
1156,10,4,4,5,6,6,4,10,10
1157,5,11,10,7,2,1,11,2,3
1158,11,7,11,10,5,3,6,3,5
1159,10,4,3,4,6,11,1,2,7
1160,9,13,8,4,3,3,11,9,4
1161,12,8,4,4,12,10,4,1,6
1162,7,5,1,13,4,9,12,1,5
1163,11,10,9,9,10,11,6,1,6
1164,10,6,2,5,8,13,2,5,6
1165,2,7,9,12,5,12,2,1,9
1166,8,6,13,8,10,5,6,8,6
1167,3,2,8,5,3,3,11,6,7
1168,4,4,6,1,1,9,1,7,10
1169,7,5,11,6,3,6,2,10,4
1170,11,9,3,1,13,13,10,7,1
1171,2,7,7,2,4,12,9,7,7
1172,10,5,13,13,12,13,11,8,5
1173,6,2,3,2,7,4,12,4,10
1174,3,4,13,4,8,6,5,3,9
1175,11,6,5,1,11,11,7,6,6
1176,3,12,6,10,4,8,11,10,5
1177,3,13,2,3,9,7,8,10,8
1178,6,2,8,3,2,3,12,10,5
1179,11,6,4,1,2,11,5,6,3
1180,4,12,7,3,2,6,1,1,6
1181,1,1,1,12,13,8,13,8,1
1182,6,11,1,11,10,12,9,8,10
1183,1,1,11,11,7,6,11,2,8
1184,12,7,2,4,1,10,12,6,6
1185,3,5,10,1,5,3,9,7,3
1186,6,1,6,13,10,3,11,1,2
1187,9,1,3,5,8,3,10,6,2
1188,5,10,10,11,5,12,5,3,3
1189,5,5,8,11,5,9,7,5,8
1190,6,4,1,11,3,9,9,5,3
1191,1,10,7,6,6,13,8,7,2
1192,7,13,12,13,3,9,13,2,3
1193,5,1,5,11,3,10,7,7,10
1194,9,12,2,6,1,7,12,8,7
1195,13,1,3,4,6,3,6,6,2
1196,3,3,4,11,10,3,13,8,1
1197,10,13,9,8,4,2,12,5,5
1198,4,11,4,13,4,7,1,7,7
1199,2,9,10,13,6,11,1,9,10
1200,10,11,7,10,11,4,5,2,10
1201,7,6,1,3,13,6,12,1,8
1202,2,12,7,1,7,3,13,5,5
1203,13,13,13,7,3,2,9,6,6
1204,13,1,1,11,7,13,3,1,7
1205,8,11,6,9,5,8,9,8,6
1206,12,9,2,11,1,5,8,1,7
1207,12,3,12,1,9,4,11,3,3
1208,9,8,12,11,7,11,1,7,2
1209,8,5,6,11,7,8,1,7,6
1210,11,6,8,4,1,10,6,6,6
1211,1,11,6,6,11,4,11,5,2
1212,13,9,3,12,7,11,2,6,8
1213,9,1,2,5,10,2,4,1,7
1214,7,11,12,13,5,13,12,10,5
1215,8,8,4,10,4,12,5,2,4
1216,5,8,10,7,9,4,3,9,7
1217,8,9,6,11,4,1,12,10,10
1218,7,7,11,13,9,1,3,3,9
1219,2,12,7,4,13,11,1,7,2
1220,8,8,11,6,7,8,6,5,8
1221,12,1,5,8,9,6,10,9,10
1222,13,1,1,2,5,10,11,1,10
1223,12,3,12,5,13,3,7,9,3
1224,3,10,13,4,2,5,8,5,8
1225,6,9,10,2,8,3,6,6,10
1226,1,7,9,7,5,6,13,8,4
1227,5,11,10,6,7,7,2,1,7
1228,12,1,8,1,10,12,1,6,6
1229,2,13,3,7,5,2,12,2,9
1230,2,6,9,8,8,2,4,7,3
1231,1,1,8,4,9,6,2,9,4
1232,1,8,5,11,5,9,5,10,1
1233,4,12,10,5,1,11,2,8,7
1234,5,9,8,7,2,12,6,9,3
1235,4,5,13,4,9,10,4,8,4
1236,5,11,6,13,11,3,3,2,2
1237,10,4,5,7,13,7,4,4,7
1238,8,1,4,3,12,3,8,4,8
1239,5,12,5,7,6,6,11,6,6
1240,10,5,5,11,9,7,2,2,5
1241,7,6,3,6,7,1,4,6,10
1242,10,12,8,1,9,11,6,5,8
1243,1,4,8,5,8,3,3,9,6
1244,10,4,4,9,10,12,5,10,8
1245,13,6,1,8,13,6,1,10,7
1246,11,1,4,8,7,12,12,5,9
1247,8,1,4,9,10,4,2,6,2
1248,2,1,6,10,1,11,6,7,10
1249,2,11,10,13,11,6,1,6,8
1250,12,4,8,8,4,11,7,7,5
1251,12,3,2,13,1,4,6,9,6
1252,5,1,9,6,5,7,8,2,5
1253,11,5,5,12,3,8,5,7,10
1254,12,11,1,12,8,5,5,7,9
1255,6,2,5,12,9,1,11,7,1
1256,13,4,12,1,3,9,10,7,6
1257,13,11,1,3,13,7,4,3,2
1258,9,2,13,13,10,3,8,6,2
1259,11,9,5,12,2,10,13,6,1
1260,1,8,11,4,13,5,10,3,2
1261,7,7,3,6,2,8,5,6,5
1262,10,5,6,11,12,6,11,2,3
1263,3,4,13,3,7,1,2,5,8
1264,5,4,5,11,12,13,8,8,1
1265,12,8,6,6,6,6,11,8,5
1266,8,8,10,13,9,1,10,4,1
1267,11,1,13,3,2,2,9,10,5
1268,7,1,6,6,6,7,13,9,8
1269,1,5,11,4,8,8,4,10,7
1270,13,2,5,12,12,13,7,3,7
1271,4,9,1,5,11,5,3,7,2
1272,10,11,10,11,4,10,1,10,8
1273,6,2,6,6,12,1,3,4,4
1274,9,12,6,1,2,2,4,7,10
1275,13,6,4,2,6,1,10,1,3
1276,10,12,7,5,6,8,3,2,7
1277,8,8,3,8,3,2,2,6,1
1278,5,9,6,13,9,10,11,4,4
1279,12,13,3,6,1,8,1,8,5
1280,13,3,8,9,11,5,10,2,6
1281,2,1,6,7,6,9,8,7,4
1282,13,1,5,6,1,11,1,3,10
1283,13,13,13,6,5,12,1,4,9
1284,11,7,4,6,3,2,12,1,8
1285,5,10,8,13,10,1,6,8,4
1286,5,9,11,6,9,12,5,6,9
1287,13,6,8,1,5,6,5,4,10
1288,13,3,8,2,13,4,7,8,1
1289,3,1,7,9,9,10,2,6,9
1290,8,6,8,10,2,2,7,6,2
1291,12,11,4,12,12,2,5,4,9
1292,4,13,10,1,4,9,10,4,9
1293,3,9,4,13,8,12,6,10,4
1294,3,5,2,9,2,8,9,3,4
1295,3,11,9,13,1,3,8,2,5
1296,9,5,11,5,11,9,11,3,6
1297,9,12,8,7,1,6,7,1,10
1298,9,10,10,7,10,6,9,3,7
1299,3,12,12,2,3,3,11,8,4
1300,2,9,3,12,1,1,13,7,8
1301,8,8,6,6,8,4,2,7,8
1302,3,9,12,9,12,8,2,10,8
1303,13,5,11,6,1,9,11,10,5
1304,12,5,9,8,1,4,13,8,3
1305,13,11,11,13,5,6,4,1,1
1306,7,5,6,2,2,5,13,3,6
1307,2,2,2,9,7,1,13,3,6
1308,12,10,6,10,6,12,3,1,3
1309,13,10,10,5,3,7,12,9,6
1310,3,12,2,7,9,13,10,8,4
1311,4,6,7,8,3,8,10,10,1
1312,2,12,12,1,5,2,4,10,10
1313,13,5,12,12,4,9,9,1,1
1314,2,6,7,7,8,5,2,9,4
1315,12,9,3,10,5,7,13,9,10
1316,12,11,11,10,1,13,4,1,3
1317,5,1,4,10,2,12,4,9,2
1318,1,11,12,4,7,3,6,2,8
1319,1,12,4,11,10,2,13,10,1
1320,5,2,1,11,8,8,12,1,6
1321,1,8,7,5,5,3,12,4,1
1322,6,10,3,12,1,11,4,4,9
1323,8,13,8,13,5,5,8,10,7
1324,6,12,10,7,11,8,10,4,10
1325,1,10,12,6,4,4,5,7,3
1326,1,11,12,13,2,10,3,1,9
1327,10,6,4,8,5,7,6,4,5
1328,13,13,1,3,7,13,2,8,3
1329,13,11,11,12,12,7,9,6,9
1330,8,3,6,9,9,4,5,2,3
1331,2,3,3,4,4,11,8,5,4
1332,5,9,8,6,6,5,5,1,7
1333,10,10,13,1,6,4,5,5,6
1334,13,9,2,3,4,3,11,2,4
1335,12,1,5,4,3,9,5,7,9
1336,13,4,8,1,4,2,2,6,8
1337,3,7,11,2,2,10,11,1,8
1338,8,6,5,12,6,11,12,2,4
1339,9,7,1,7,8,7,13,1,4
1340,6,5,4,1,3,11,9,7,3
1341,7,2,9,10,3,8,4,5,10
1342,7,2,8,5,13,13,2,1,6
1343,9,6,11,4,10,8,12,8,10
1344,1,3,5,5,7,13,12,4,3
1345,9,2,1,8,13,10,1,1,6
1346,8,4,12,8,13,2,10,9,9
1347,4,11,2,3,7,10,13,9,5
1348,1,5,4,9,11,2,3,9,5
1349,3,1,2,11,12,12,1,5,8
1350,7,12,12,6,5,5,13,4,1
1351,13,6,12,1,13,13,5,9,8
1352,11,2,1,6,10,1,12,7,10
1353,7,13,6,1,8,7,6,2,3
1354,1,7,5,7,5,9,4,1,10
1355,12,3,1,8,10,1,9,2,2
1356,7,11,7,3,1,4,1,4,1
1357,2,11,11,3,13,2,1,5,9
1358,2,8,3,10,9,7,13,3,4
1359,9,3,12,8,11,4,5,2,10
1360,6,5,9,1,3,8,10,7,3
1361,4,5,10,2,8,1,7,1,9
1362,5,7,6,2,9,6,2,7,1
1363,12,9,2,10,6,12,12,2,10
1364,8,10,7,12,8,12,11,2,4
1365,6,11,5,4,5,1,4,10,4
1366,9,7,11,8,8,1,4,9,5
1367,8,11,12,4,2,7,9,5,8
1368,7,9,1,11,2,5,10,4,7
1369,11,12,12,3,4,2,4,4,9
1370,4,7,5,4,10,5,10,7,1
1371,5,4,2,5,9,4,3,2,1
1372,8,8,6,8,8,5,12,2,7
1373,9,5,13,2,6,10,3,8,10
