ID - Instantes,Python,JavaScript,Ruby on Rails,PHP,C#,C++,C,BUG,DEV
696,2,4,12,1,2,1,11,5,3
697,12,11,5,11,12,9,12,5,9
698,4,11,6,6,1,11,8,3,2
699,10,1,2,1,5,6,7,10,4
700,2,8,2,8,8,5,6,7,1
701,7,3,10,8,1,12,6,10,8
702,12,9,2,12,11,11,1,3,3
703,7,8,2,11,2,7,9,4,7
704,4,6,2,2,4,4,2,1,6
705,1,5,5,4,1,5,2,2,3
706,3,6,6,5,2,8,4,4,6
707,11,7,7,4,11,11,13,7,7
708,13,6,4,11,13,7,3,2,1
709,4,5,12,7,7,6,1,8,9
710,3,8,7,9,10,13,5,4,3
711,1,10,8,8,8,5,4,8,3
712,7,12,13,9,5,3,1,7,7
713,7,4,12,1,4,2,12,5,2
714,2,4,3,13,10,8,11,1,1
715,13,7,12,10,4,1,13,1,8
716,13,11,3,13,11,3,3,9,6
717,12,2,10,6,9,13,8,7,1
718,4,12,13,3,8,3,1,5,5
719,4,6,2,10,5,6,13,2,3
720,6,4,7,11,11,9,4,1,9
721,13,8,11,2,8,11,12,1,4
722,12,4,10,1,3,3,11,8,8
723,5,4,6,12,12,3,13,9,3
724,8,1,13,6,7,2,4,3,8
725,10,7,7,11,5,11,2,2,7
726,8,1,11,6,10,4,9,10,10
727,5,3,12,10,3,4,3,5,6
728,7,4,6,10,5,7,6,7,4
729,4,3,5,3,9,10,13,5,6
730,4,7,7,7,4,3,10,10,3
731,7,6,2,9,12,9,11,10,8
732,4,2,10,11,3,3,2,3,3
733,1,4,3,5,6,1,9,5,5
734,7,11,9,2,8,6,4,7,1
735,3,13,11,3,4,8,1,10,1
736,3,11,10,6,1,4,2,2,4
737,1,2,7,4,6,2,11,10,3
738,5,7,8,5,12,3,7,6,4
739,4,8,13,10,9,4,9,2,7
740,1,11,9,12,5,10,7,1,6
741,10,8,8,1,3,12,5,8,6
742,1,12,7,11,2,8,13,5,2
743,13,12,2,8,4,7,9,6,2
744,5,6,12,7,8,6,13,1,4
745,9,9,13,11,13,8,13,10,9
746,4,5,9,1,2,1,10,6,3
747,9,1,7,2,7,9,7,10,10
748,3,12,3,10,7,5,2,3,1
749,11,1,10,13,2,9,13,2,9
750,4,8,1,1,7,2,13,10,10
751,12,13,13,9,12,11,1,10,3
752,11,3,12,2,1,10,6,10,4
753,7,9,9,6,12,6,8,7,2
754,11,5,8,11,4,3,11,7,5
755,7,1,8,10,9,7,12,7,4
756,12,6,10,1,13,8,3,8,10
757,9,12,5,8,11,4,9,8,3
758,12,4,2,5,7,9,9,4,3
759,4,11,1,3,9,10,4,8,6
760,12,6,7,7,11,1,11,3,7
761,13,5,11,7,10,5,9,7,10
762,8,2,7,9,13,6,5,3,8
763,9,7,4,4,7,8,2,1,7
764,7,7,8,12,4,5,6,1,9
765,3,3,9,6,12,10,9,4,5
766,11,9,11,6,6,7,11,5,9
767,10,4,4,13,2,6,13,6,1
768,4,11,11,11,10,5,8,1,8
769,4,4,7,9,5,1,9,2,5
770,9,6,5,9,12,1,4,1,4
771,12,5,10,12,1,13,8,8,3
772,5,1,2,13,8,6,12,1,3
773,7,10,2,5,6,2,11,6,9
774,5,1,9,9,5,4,13,8,8
775,13,8,11,1,3,7,8,6,2
776,8,7,3,3,13,4,11,1,6
777,11,1,2,5,4,13,12,9,3
778,4,7,1,7,7,10,2,1,4
779,1,11,5,8,13,6,5,10,3
780,1,11,1,4,4,4,1,4,6
781,9,1,1,13,8,4,8,9,1
782,3,6,1,11,3,4,9,2,9
783,3,1,12,5,6,8,11,9,9
784,9,10,8,10,13,7,5,4,5
785,12,6,7,13,7,3,6,2,10
786,1,9,11,8,3,7,4,9,6
787,7,2,1,2,13,13,7,4,9
788,13,2,2,12,7,1,3,5,1
789,4,6,3,1,4,8,2,8,8
790,11,5,7,4,12,1,8,6,2
791,2,10,7,5,4,4,1,1,6
792,8,7,3,11,2,10,13,7,10
793,13,7,1,2,3,8,4,9,10
794,5,2,13,3,8,9,1,4,6
795,9,8,9,9,12,10,4,10,8
796,6,5,8,13,8,5,10,2,3
797,6,9,4,2,4,7,6,2,8
798,4,10,9,6,12,8,9,4,8
799,13,1,6,12,7,13,1,6,2
800,7,13,4,1,4,10,9,5,9
801,7,1,9,11,3,9,13,4,5
802,1,7,12,5,1,7,10,1,1
803,1,11,4,7,13,6,11,6,4
804,13,11,7,2,2,5,3,7,4
805,11,2,4,2,5,6,9,3,2
806,4,5,5,7,4,9,1,2,7
807,7,8,7,4,13,10,8,6,5
808,1,5,6,5,10,12,10,10,2
809,9,10,13,13,13,8,8,3,3
810,11,7,11,1,6,10,11,10,5
811,12,3,2,13,7,9,13,7,3
812,6,3,12,12,4,9,12,2,6
813,8,10,5,8,7,10,6,7,3
814,12,5,13,11,6,13,12,8,2
815,6,13,11,4,1,4,7,10,6
816,7,3,1,6,1,9,11,5,2
817,9,7,1,1,5,1,11,10,9
818,13,3,2,1,1,9,10,6,7
819,13,2,3,9,12,12,1,5,1
820,5,2,9,1,2,4,10,7,8
821,2,3,5,11,5,7,1,6,10
822,6,6,11,13,12,8,9,6,1
823,9,2,3,12,13,8,7,5,7
824,1,8,3,2,5,4,13,3,2
825,4,8,11,8,11,2,3,4,1
826,5,11,6,13,3,4,10,5,1
827,4,1,2,8,8,12,10,8,3
828,13,11,1,3,7,10,4,3,3
829,10,4,2,3,11,2,4,9,10
830,3,6,2,1,1,1,5,4,7
831,10,3,3,1,10,13,7,3,8
832,12,9,4,4,8,12,2,10,6
833,13,4,2,7,6,1,12,8,7
834,12,7,10,10,6,9,13,5,4
835,9,7,6,3,1,9,11,4,1
836,11,3,1,5,11,5,7,4,3
837,1,3,3,4,8,11,5,10,4
838,4,5,13,11,9,5,13,2,2
839,9,6,10,6,5,4,3,3,9
840,12,9,1,3,4,11,5,6,10
841,2,1,2,3,1,13,11,6,1
842,5,4,9,11,12,3,3,4,10
843,3,6,6,5,2,9,6,7,5
844,11,7,13,13,10,6,5,7,6
845,12,10,8,3,9,13,13,9,1
846,1,8,4,5,9,11,8,5,1
847,10,2,3,10,9,12,5,1,3
848,4,10,4,10,1,8,3,3,2
849,2,8,9,10,4,6,1,8,8
850,4,3,12,13,7,6,1,3,9
851,5,2,7,8,8,9,11,6,2
852,5,13,13,8,5,2,6,10,9
853,2,10,13,10,9,8,7,3,10
854,1,2,10,12,12,3,10,9,9
855,12,4,9,2,2,13,5,10,3
856,13,1,2,3,5,11,5,4,4
857,13,11,2,13,10,5,9,6,7
858,2,5,12,3,11,7,11,6,1
859,7,2,9,8,2,6,11,10,10
860,2,13,13,7,1,12,8,1,1
861,2,6,4,5,6,1,11,8,3
862,7,7,4,11,1,3,6,2,1
863,7,9,7,8,13,5,3,3,3
864,4,7,10,1,4,11,7,3,5
865,13,10,12,2,1,3,9,1,9
866,2,12,3,13,5,11,12,6,9
867,7,4,3,10,9,13,1,9,4
868,1,13,5,3,13,10,7,10,8
869,8,9,12,5,12,6,2,7,7
870,3,12,1,10,3,8,13,7,9
871,13,12,10,5,13,4,9,10,3
872,13,13,11,9,2,2,5,3,4
873,9,4,8,7,5,2,9,10,10
874,7,13,5,1,11,7,1,4,10
875,12,11,8,8,8,13,10,1,6
876,8,8,8,10,3,4,11,8,4
877,5,13,8,3,13,6,3,10,7
878,7,8,4,8,2,7,6,8,8
879,4,3,11,12,10,5,11,2,7
880,8,12,3,11,8,12,12,5,5
881,10,11,4,5,5,6,4,2,8
882,5,10,4,5,7,9,11,6,1
883,4,6,6,8,1,9,1,2,7
884,10,11,11,4,9,6,5,8,5
885,9,1,7,7,7,1,2,3,5
886,2,13,3,10,13,9,8,7,6
887,1,4,9,6,8,11,13,6,8
888,5,8,8,3,1,10,9,6,2
889,3,1,8,12,1,12,6,2,2
890,11,10,8,12,4,12,12,5,10
891,9,2,1,4,7,9,2,4,8
892,11,11,8,9,12,5,4,2,6
893,1,5,10,10,7,1,5,2,7
894,8,11,6,9,7,1,9,4,9
895,5,12,9,6,6,4,4,1,7
896,7,12,12,12,8,11,4,3,5
897,8,6,8,6,13,5,7,8,9
898,10,3,1,7,3,13,9,9,2
899,9,2,9,10,7,10,9,1,10
900,12,3,12,8,4,10,4,5,1
901,2,2,1,10,4,12,6,2,9
902,2,5,3,1,5,2,3,3,7
903,2,11,2,2,10,3,4,10,6
904,12,12,4,1,9,4,2,5,3
905,1,1,12,12,4,3,5,9,9
906,12,7,5,2,6,1,10,10,5
907,6,1,7,4,4,4,6,9,2
908,2,3,12,7,7,5,13,1,3
909,12,6,6,3,9,2,5,7,9
910,7,12,10,6,11,6,12,10,3
911,5,8,5,3,2,13,5,9,5
912,5,4,4,10,3,9,11,10,4
913,6,2,7,6,9,3,12,7,4
914,13,3,4,8,7,10,9,5,1
915,2,12,10,4,9,12,1,4,7
916,7,1,8,11,12,2,11,6,1
917,3,3,11,7,4,11,4,10,1
918,7,6,4,3,1,4,10,6,7
919,1,12,6,7,11,8,12,4,9
920,13,3,11,13,3,1,5,7,8
921,2,9,8,3,13,12,4,9,8
922,10,10,2,4,7,1,4,1,9
923,7,9,3,9,5,7,7,4,5
924,1,5,9,6,10,13,1,8,1
925,9,1,12,1,10,5,8,4,2
926,5,7,3,4,10,5,7,6,1
927,3,8,4,12,10,3,9,2,4
928,4,10,4,2,1,11,12,3,3
929,1,2,8,11,1,2,8,4,7
930,8,11,7,4,5,7,7,7,5
931,5,8,10,4,8,13,9,1,10
932,1,9,2,11,10,3,10,4,2
933,4,12,3,8,4,4,10,6,9
934,4,2,13,11,3,7,6,9,6
935,12,4,13,2,11,4,9,10,8
936,1,12,4,9,12,1,12,9,4
937,13,9,8,6,2,12,13,2,10
938,5,10,6,12,12,3,6,10,8
939,10,9,6,11,9,8,6,4,7
940,3,8,12,12,10,10,3,9,9
941,12,10,1,9,2,9,3,4,7
942,9,6,7,2,1,13,12,10,1
943,11,5,5,11,12,9,10,2,10
944,9,4,10,4,3,5,13,2,4
945,6,4,12,10,6,5,2,8,5
946,12,5,7,1,4,3,7,5,5
947,11,2,10,8,6,7,12,5,9
948,13,7,9,11,6,10,1,9,2
949,7,12,6,11,8,2,11,1,3
950,3,10,1,5,2,10,2,5,10
951,8,2,11,10,13,5,3,5,8
952,5,4,9,3,6,11,7,10,4
953,1,9,4,3,4,3,1,5,3
954,12,13,9,11,13,4,3,2,10
955,4,10,11,9,7,4,11,7,4
956,13,5,4,4,13,8,9,6,10
957,5,2,11,4,6,10,1,8,10
958,4,10,5,5,3,7,13,9,6
959,6,10,2,4,10,1,12,10,2
960,2,9,10,1,11,8,1,5,3
961,9,7,11,11,12,8,1,9,10
962,4,4,11,5,8,10,1,7,9
963,5,11,13,7,10,13,12,3,3
964,9,7,9,5,4,6,11,2,4
965,1,11,3,4,3,1,12,5,7
966,12,1,4,4,3,7,1,10,6
967,10,2,11,9,3,5,11,1,4
968,12,11,2,13,8,6,9,5,9
969,9,9,1,13,4,6,9,4,3
970,11,11,7,10,10,13,4,4,5
971,8,12,11,12,8,9,3,8,1
972,3,11,3,1,4,2,7,10,2
973,13,6,5,7,9,7,4,9,5
974,8,13,12,12,1,1,6,1,7
975,4,5,10,9,4,10,8,7,7
976,1,9,8,8,5,5,1,8,3
977,12,8,5,7,10,12,11,3,9
978,4,3,4,11,10,12,7,9,7
979,10,2,1,5,2,8,2,9,6
980,1,10,12,7,8,9,12,5,1
981,12,6,12,2,1,3,6,7,6
982,11,6,7,13,11,13,6,2,10
983,6,4,13,10,5,9,7,7,10
984,3,6,7,2,4,2,10,5,3
985,7,2,13,5,3,13,8,10,3
986,3,10,7,2,1,5,2,2,6
987,13,1,7,1,4,2,1,7,9
988,11,3,3,2,7,5,13,7,1
989,5,4,4,8,10,2,7,2,5
990,5,8,10,9,6,13,4,1,4
991,7,2,4,13,10,10,3,10,5
992,12,4,2,11,10,1,7,7,4
993,13,3,1,5,8,9,9,9,6
994,7,4,3,13,2,11,13,6,4
995,11,1,1,5,5,8,1,2,6
996,13,5,4,10,8,11,11,7,8
997,13,4,7,6,5,6,6,8,9
998,13,9,10,12,6,8,6,3,5
999,13,4,8,8,12,1,7,2,5
1000,9,6,10,10,8,2,12,2,8
