ID - Instantes,Python,JavaScript,Ruby on Rails,PHP,C#,C++,C,BUG,DEV
696,4,4,4,9,9,1,7,2,8
697,5,10,5,9,9,13,5,5,3
698,8,4,2,13,6,6,9,9,5
699,11,9,5,1,12,5,4,6,8
700,5,4,5,2,1,11,13,4,8
701,1,2,10,8,13,1,4,4,4
702,9,7,3,8,5,3,1,1,2
703,1,4,1,9,7,13,8,8,9
704,8,9,12,13,1,4,12,8,3
705,12,1,7,7,4,6,5,2,10
706,3,9,7,9,4,7,9,4,4
707,7,10,4,7,13,6,12,10,2
708,9,4,8,12,2,8,7,3,1
709,4,9,3,1,5,2,10,6,3
710,7,11,11,5,13,11,7,8,4
711,10,7,6,6,11,1,3,5,3
712,1,9,11,2,8,1,9,6,9
713,1,5,1,13,8,9,10,9,6
714,10,3,13,11,1,2,9,4,2
715,7,13,13,7,13,2,12,4,9
716,9,9,12,11,8,9,10,1,8
717,8,10,3,12,12,2,1,7,3
718,12,5,10,2,7,2,5,1,4
719,4,2,11,6,13,13,12,10,10
720,10,4,6,10,6,12,3,7,9
721,8,1,8,7,3,2,12,2,2
722,7,1,1,7,13,4,12,1,5
723,11,9,1,5,11,13,5,5,10
724,4,10,3,12,2,5,3,10,2
725,1,1,12,9,13,3,2,5,9
726,8,6,4,6,1,10,5,8,1
727,13,6,8,6,3,6,3,8,2
728,13,13,12,1,1,5,11,2,10
729,5,7,10,9,10,5,4,5,3
730,4,13,12,13,12,2,10,5,3
731,2,3,10,1,6,10,8,8,3
732,12,10,9,1,9,4,2,4,1
733,12,7,6,4,10,2,8,10,6
734,4,7,6,1,3,8,5,5,7
735,1,1,7,12,12,10,7,5,1
736,4,3,7,10,3,1,12,3,1
737,8,13,1,3,8,2,6,10,8
738,5,10,1,4,12,11,1,8,4
739,1,13,1,12,11,4,9,1,5
740,7,5,9,10,13,12,6,9,8
741,8,8,11,6,12,1,12,6,6
742,3,4,6,11,6,13,12,6,10
743,7,7,7,1,1,7,11,2,6
744,2,9,12,3,3,9,9,10,7
745,8,1,11,3,11,10,13,5,7
746,3,5,10,2,10,7,13,7,4
747,3,3,9,10,8,6,7,9,9
748,9,1,13,8,3,8,9,5,2
749,5,6,13,12,11,2,7,8,7
750,5,5,11,8,8,13,1,9,10
751,6,3,8,6,5,8,12,10,5
752,12,3,3,1,4,5,8,7,8
753,6,10,3,3,8,11,12,1,9
754,4,9,7,3,2,2,6,10,4
755,8,13,8,1,1,4,2,9,3
756,12,11,12,4,11,1,4,9,7
757,1,9,13,7,4,5,8,2,5
758,13,5,8,13,13,8,9,2,8
759,13,7,11,11,3,13,11,5,10
760,13,12,11,12,5,3,10,9,7
761,13,10,4,4,3,7,13,5,2
762,10,1,3,11,3,7,4,5,10
763,4,13,5,5,3,11,2,5,8
764,1,5,11,10,3,8,11,8,5
765,2,10,1,11,10,12,7,5,9
766,13,6,13,8,13,3,10,6,5
767,3,6,4,2,5,10,3,3,6
768,13,13,9,9,11,7,10,9,10
769,6,6,9,5,6,8,8,2,2
770,4,7,7,4,9,11,4,8,2
771,4,13,8,12,12,7,8,6,7
772,13,11,11,13,9,12,7,3,6
773,6,9,10,1,8,13,8,4,1
774,12,11,3,4,7,9,5,2,3
775,12,11,3,5,6,5,8,5,8
776,10,6,7,5,3,4,9,3,7
777,2,11,7,13,7,13,12,9,10
778,2,10,13,7,8,1,13,9,7
779,8,7,7,5,1,8,6,8,10
780,9,8,5,12,1,12,10,10,3
781,10,1,9,9,10,1,6,3,4
782,12,11,8,8,13,4,11,2,4
783,7,2,9,3,6,13,3,4,1
784,9,6,7,6,1,1,2,7,7
785,13,9,3,6,7,10,8,7,7
786,3,1,2,3,4,8,11,8,1
787,13,7,10,11,11,3,3,9,6
788,5,7,11,12,12,8,11,3,3
789,8,7,13,5,13,5,10,2,1
790,5,10,8,2,8,3,12,2,10
791,1,10,5,3,13,11,6,2,7
792,10,6,1,3,7,8,3,1,7
793,10,4,10,1,12,8,8,7,10
794,7,6,7,4,10,4,6,1,8
795,11,7,11,8,7,4,8,2,4
796,5,7,8,12,7,9,10,1,10
797,7,10,6,9,3,5,7,9,8
798,10,1,5,11,9,5,13,1,4
799,11,3,1,9,4,11,5,3,8
800,3,9,9,12,1,1,2,3,2
801,6,10,8,11,5,7,2,4,7
802,7,1,8,1,3,5,3,9,3
803,9,10,12,12,5,13,8,10,2
804,9,1,3,8,11,12,7,5,7
805,8,1,13,11,2,7,3,7,4
806,10,2,6,3,6,11,2,4,7
807,11,11,12,5,9,11,12,7,6
808,6,1,13,3,13,5,3,5,5
809,5,9,7,12,10,10,9,1,3
810,8,5,2,2,3,9,4,9,3
811,8,2,2,12,11,9,7,6,4
812,10,13,1,2,2,5,10,5,9
813,9,10,6,9,1,10,1,2,8
814,10,7,11,5,6,6,6,2,4
815,9,4,9,9,10,2,10,5,2
816,8,2,12,9,4,8,8,2,7
817,9,10,11,10,9,11,7,5,9
818,11,11,8,2,7,12,8,2,4
819,3,1,1,11,11,4,6,8,2
820,12,8,5,5,5,4,2,10,10
821,3,12,11,3,13,7,3,7,8
822,11,4,13,6,8,9,5,10,3
823,3,2,3,5,7,7,5,10,6
824,7,3,2,4,2,8,9,8,6
825,8,2,8,6,1,12,3,6,3
826,4,1,7,6,10,6,1,8,2
827,7,11,11,10,10,11,6,9,7
828,11,10,2,1,3,5,7,9,7
829,2,13,6,10,9,5,13,6,8
830,4,8,9,2,13,13,10,1,1
831,1,4,4,12,10,11,3,3,5
832,3,5,4,9,11,4,10,9,3
833,12,11,12,9,11,11,7,7,10
834,11,1,2,2,8,10,6,3,5
835,12,4,9,3,3,11,13,6,6
836,13,10,2,11,7,1,8,4,9
837,6,11,4,10,13,3,6,7,7
838,10,1,2,8,3,12,6,6,4
839,8,12,1,12,12,6,2,2,2
840,12,4,9,10,11,6,7,4,9
841,11,10,3,5,1,8,7,2,8
842,4,11,7,2,5,3,3,4,3
843,3,8,5,13,3,13,12,8,1
844,5,3,4,11,8,13,10,6,2
845,11,3,1,8,6,6,3,9,3
846,13,13,13,5,9,1,13,1,6
847,1,9,11,8,1,5,8,7,4
848,5,10,1,7,10,4,2,8,3
849,9,8,10,11,8,4,1,6,6
850,6,5,7,3,3,12,12,8,7
851,5,2,12,11,12,1,5,5,1
852,4,1,12,12,11,3,10,6,8
853,13,1,12,3,6,12,1,9,9
854,11,1,10,10,2,3,3,4,5
855,8,10,7,1,10,3,12,10,3
856,10,6,8,11,13,8,5,3,6
857,13,1,5,12,4,2,8,8,9
858,6,12,8,6,13,9,5,8,8
859,10,12,2,10,1,5,4,7,7
860,10,10,8,2,7,5,2,5,6
861,6,3,11,11,4,2,6,4,6
862,6,10,3,4,4,5,3,3,3
863,4,10,9,7,5,3,9,3,6
864,12,1,11,7,10,6,9,6,7
865,10,5,9,6,7,6,1,8,10
866,11,1,11,8,3,7,7,10,3
867,8,12,3,3,11,11,2,7,10
868,10,11,11,7,9,2,12,6,9
869,11,4,12,12,3,13,6,1,5
870,5,8,12,8,13,8,10,5,5
871,13,10,10,10,2,10,11,10,10
872,13,10,5,4,13,7,13,5,6
873,12,2,7,11,9,11,7,3,1
874,11,9,3,10,12,9,1,10,1
875,12,9,13,6,11,3,4,2,9
876,13,12,4,7,3,5,5,4,1
877,2,8,6,8,12,1,4,2,5
878,11,1,11,7,4,3,1,4,5
879,10,8,9,5,5,1,7,8,2
880,8,9,8,5,9,2,5,8,3
881,11,3,11,8,3,7,12,3,1
882,7,7,6,10,8,8,9,7,9
883,6,9,12,13,4,8,11,9,6
884,9,5,1,7,13,10,10,3,1
885,6,10,10,12,3,8,7,10,4
886,1,11,7,4,10,9,2,1,5
887,7,11,1,8,12,12,1,3,5
888,3,6,10,8,13,9,4,8,6
889,11,5,9,11,13,3,4,10,5
890,2,9,4,12,4,9,6,1,4
891,2,1,1,8,13,5,7,3,2
892,8,2,12,5,8,5,11,8,9
893,5,9,5,8,8,4,3,5,7
894,3,11,13,5,2,8,6,7,10
895,1,2,13,12,10,3,10,1,6
896,3,11,13,12,4,9,5,7,8
897,10,10,11,4,9,6,5,9,3
898,5,2,5,4,12,10,7,8,1
899,6,13,2,1,6,8,7,2,5
900,12,7,8,1,3,4,9,10,5
901,9,11,5,11,4,5,9,3,3
902,1,9,12,3,2,10,2,7,4
903,9,3,7,11,4,11,8,4,3
904,8,10,13,13,5,6,7,6,1
905,1,4,9,1,8,7,11,9,2
906,12,2,3,6,7,10,9,3,7
907,11,5,1,7,8,1,8,4,2
908,4,4,3,9,1,9,12,3,2
909,6,2,9,2,13,6,3,6,2
910,13,9,6,11,12,5,8,10,10
911,1,12,3,3,5,3,13,10,10
912,5,5,2,10,10,6,1,5,6
913,7,6,10,4,2,3,5,3,3
914,8,6,13,9,4,1,2,8,9
915,2,12,9,4,8,4,1,10,2
916,9,3,7,10,12,9,10,6,9
917,7,9,10,5,3,10,7,2,10
918,13,7,4,10,13,11,10,6,5
919,6,12,11,13,2,8,11,6,9
920,10,6,4,13,3,6,10,10,10
921,5,2,7,12,6,10,5,7,4
922,1,4,3,1,5,1,4,1,9
923,2,8,9,13,8,6,1,2,3
924,6,9,10,8,7,3,4,4,3
925,10,9,4,3,3,4,7,7,4
926,2,11,2,10,2,4,12,6,9
927,7,11,12,3,5,6,1,9,4
928,11,3,12,4,3,7,10,3,5
929,11,10,3,9,1,7,10,5,3
930,10,4,3,2,4,5,5,7,6
931,3,3,8,1,3,2,10,10,3
932,9,7,13,12,10,11,8,6,6
933,6,7,12,11,3,11,1,2,8
934,10,6,7,3,1,6,5,8,1
935,2,11,2,2,8,13,4,6,4
936,12,12,6,5,11,13,5,3,2
937,10,11,5,6,9,8,3,9,7
938,2,10,13,13,3,13,8,5,4
939,11,2,2,9,2,2,12,4,3
940,9,3,2,5,3,10,7,9,3
941,10,6,2,9,6,3,7,2,5
942,12,10,2,8,5,3,9,6,7
943,13,10,2,11,10,6,8,4,8
944,10,4,12,5,5,5,10,7,5
945,10,9,5,4,13,5,13,7,9
946,11,7,1,9,5,12,6,4,7
947,1,3,13,2,4,2,1,5,5
948,7,4,13,5,1,13,8,3,2
949,12,1,6,5,5,13,12,5,6
950,10,11,5,3,13,8,7,2,5
951,9,2,9,4,6,10,3,1,7
952,1,8,8,12,4,4,10,7,3
953,5,3,9,8,11,12,7,4,5
954,13,2,2,1,13,13,8,9,4
955,7,6,6,12,10,7,5,5,2
956,4,12,13,8,2,1,8,1,8
957,9,8,6,6,2,3,12,3,7
958,12,4,7,12,12,13,5,3,4
959,1,3,4,7,1,9,4,5,10
960,1,5,10,9,4,9,3,1,5
961,5,9,11,8,12,7,4,2,8
962,9,5,3,7,9,6,13,1,10
963,13,6,3,11,12,3,11,6,4
964,3,5,8,8,8,1,9,9,4
965,6,1,2,1,2,4,8,9,8
966,8,9,1,4,9,8,12,5,3
967,11,7,3,3,2,2,13,4,10
968,1,8,6,6,10,1,5,1,4
969,11,11,9,11,10,7,4,8,1
970,5,7,3,11,4,6,4,8,1
971,12,6,3,12,8,8,7,7,5
972,13,2,9,3,2,1,5,9,8
973,1,8,2,12,6,1,1,7,6
974,10,6,13,3,8,1,3,9,6
975,8,4,7,10,5,4,9,9,5
976,6,7,9,4,7,3,2,4,2
977,12,6,3,2,3,6,5,8,4
978,12,4,1,1,12,1,2,3,7
979,8,10,3,1,9,11,10,2,4
980,3,8,7,12,12,13,1,3,2
981,7,11,6,10,5,2,13,4,8
982,9,12,8,9,8,7,2,3,2
983,5,7,3,10,11,4,13,4,7
984,1,2,13,11,5,2,1,6,6
985,8,7,6,5,1,3,4,6,6
986,5,13,3,13,13,12,5,9,5
987,11,10,7,4,8,9,11,7,10
988,7,13,13,8,7,13,2,5,1
989,12,3,4,5,11,9,12,2,9
990,8,5,1,2,4,3,4,2,10
991,7,6,4,9,2,11,8,6,2
992,9,13,6,8,5,4,4,9,8
993,3,13,5,4,4,9,3,10,7
994,8,10,4,1,9,6,7,1,7
995,5,9,7,9,11,10,10,5,4
996,9,4,13,3,7,8,7,4,1
997,7,5,6,4,1,11,4,6,2
998,3,7,11,6,11,7,13,9,3
999,10,3,2,9,3,13,9,7,9
1000,10,2,5,6,12,13,4,3,6
1001,12,5,10,4,6,9,6,4,4
1002,3,8,7,7,12,4,5,5,8
1003,9,7,3,2,3,13,6,2,9
1004,2,6,8,9,2,11,8,1,2
1005,6,2,9,2,6,9,7,2,7
1006,8,13,6,10,4,3,8,9,6
1007,2,6,8,7,1,13,12,5,1
1008,4,6,7,6,11,12,3,5,5
1009,7,1,9,2,10,12,7,8,8
1010,2,7,5,6,4,2,11,3,3
1011,11,13,4,3,5,8,2,9,5
1012,2,5,10,1,8,4,10,7,1
1013,6,13,3,2,7,2,5,8,6
1014,11,12,10,1,2,9,11,2,1
1015,1,4,11,13,7,5,6,7,1
1016,13,1,8,12,5,6,3,4,8
1017,8,10,8,2,1,7,1,7,10
1018,2,10,11,2,10,6,2,3,10
1019,3,2,7,8,7,10,12,9,4
1020,11,4,9,6,2,2,13,1,10
1021,3,10,1,9,1,4,8,3,1
1022,3,6,7,9,13,7,1,4,7
1023,13,1,1,5,4,6,13,5,2
1024,11,7,8,1,6,3,11,7,3
1025,8,9,1,13,6,1,2,6,10
1026,7,4,4,11,7,9,5,8,7
1027,13,11,10,8,10,11,6,4,5
1028,8,3,7,4,5,10,4,3,9
1029,12,10,4,8,5,12,7,10,3
1030,11,1,12,12,3,12,8,2,4
1031,13,4,7,5,11,12,12,5,3
1032,3,8,5,10,4,12,4,4,2
1033,10,7,12,9,12,9,1,10,7
1034,2,2,2,9,2,4,9,4,9
1035,8,9,7,8,3,4,2,4,6
1036,9,2,10,11,11,1,3,7,6
1037,1,9,4,8,6,5,7,4,4
1038,4,10,13,11,13,12,1,2,3
1039,4,7,9,10,2,10,9,4,8
1040,1,10,11,4,13,7,10,6,1
1041,8,12,6,2,4,2,2,6,4
1042,6,8,8,1,12,9,5,1,5
1043,11,5,5,13,13,10,7,6,8
1044,11,1,13,13,12,2,4,10,2
1045,13,9,12,11,8,4,8,1,7
1046,4,2,1,12,5,10,2,3,2
1047,5,13,3,11,13,7,4,3,9
1048,4,8,2,8,9,9,1,2,1
1049,4,10,6,3,1,10,8,8,1
1050,8,11,3,10,5,6,5,3,5
1051,4,1,4,13,12,12,10,2,10
1052,9,3,6,12,4,4,7,10,1
1053,7,7,11,10,9,13,3,1,1
1054,10,12,8,7,12,10,5,10,6
1055,10,1,10,8,6,5,1,6,7
1056,1,13,8,10,1,6,2,3,9
1057,6,4,6,2,8,11,5,9,1
1058,12,12,1,7,5,3,4,4,3
1059,11,1,11,9,7,4,12,5,2
1060,10,12,13,7,10,4,1,5,8
1061,10,2,7,6,6,7,4,10,1
1062,13,3,5,8,5,2,8,2,4
1063,5,9,8,1,7,8,11,8,7
1064,10,4,4,12,6,4,11,8,4
1065,7,9,11,8,12,4,10,1,6
1066,10,12,10,1,9,11,13,4,4
1067,12,2,4,11,9,1,3,9,4
1068,10,13,1,11,4,5,1,2,6
1069,9,13,4,10,5,5,12,6,2
1070,3,12,7,1,11,1,8,8,8
1071,2,9,9,10,9,5,1,6,2
1072,8,6,7,9,3,10,6,7,9
1073,9,9,4,2,11,3,2,3,8
1074,4,5,4,2,4,11,1,5,1
1075,12,10,5,11,6,4,10,7,10
1076,6,4,11,9,5,6,12,9,1
1077,9,6,4,12,5,7,9,3,3
1078,12,6,7,7,10,2,11,1,2
1079,11,13,10,6,13,8,1,6,3
1080,4,9,11,4,5,7,5,1,1
1081,13,9,7,6,6,7,3,7,8
1082,3,6,6,1,3,13,1,10,1
1083,12,4,8,13,9,10,2,4,1
1084,12,6,6,6,7,5,13,2,3
1085,11,8,11,13,13,8,1,1,3
1086,9,9,1,12,9,12,1,1,4
1087,6,6,5,13,1,13,10,8,5
1088,6,6,2,1,3,1,3,8,7
1089,9,2,12,11,2,2,1,2,6
1090,9,4,11,13,2,5,12,10,9
1091,7,9,2,5,3,1,6,7,5
1092,3,7,13,2,7,7,5,7,3
1093,11,11,4,12,13,12,12,2,3
1094,1,5,6,12,1,5,12,4,5
1095,6,9,1,3,6,2,6,10,7
1096,13,7,2,2,1,6,1,9,6
1097,2,2,5,8,1,1,12,7,4
1098,3,11,11,12,3,10,3,4,1
1099,2,11,13,1,8,1,11,2,5
1100,5,12,4,4,1,9,5,2,7
1101,10,7,8,3,12,12,1,5,1
1102,8,4,9,6,9,10,8,1,2
1103,4,5,9,12,9,2,11,2,1
1104,2,9,2,1,2,13,8,5,1
1105,1,4,10,9,12,7,10,8,3
1106,13,8,7,8,8,6,1,5,7
1107,10,6,2,3,10,8,10,6,3
1108,2,5,8,4,2,9,2,1,9
1109,3,2,13,13,1,1,8,4,4
1110,1,8,10,12,8,12,11,5,1
1111,11,2,11,12,12,1,13,8,8
1112,9,10,2,7,11,10,7,6,10
1113,9,8,3,6,11,8,6,1,7
1114,10,9,2,12,2,4,4,5,3
1115,11,6,12,4,8,2,9,9,7
1116,5,2,2,9,6,8,10,2,5
1117,11,11,2,13,6,5,7,4,6
1118,6,13,2,2,8,11,3,1,9
1119,4,6,2,12,4,1,13,7,9
1120,13,8,13,6,1,3,10,1,2
1121,6,5,13,7,10,7,10,2,3
1122,10,4,3,11,2,4,4,10,7
1123,7,8,8,3,8,10,2,4,10
1124,10,3,1,8,3,7,3,1,7
1125,1,12,9,6,5,3,1,3,4
1126,9,10,5,8,10,8,5,6,10
1127,13,10,12,4,5,10,3,1,6
1128,9,5,3,12,8,3,3,9,2
1129,8,4,4,10,9,13,9,7,6
1130,10,11,2,6,4,10,1,2,5
1131,10,3,7,13,12,2,12,3,2
1132,9,4,4,4,6,1,7,2,4
1133,12,12,13,13,8,1,13,5,5
1134,7,2,5,3,5,5,13,4,4
1135,9,13,7,1,12,1,8,1,5
1136,8,10,10,4,11,9,9,1,2
1137,13,1,5,7,13,10,8,3,5
1138,3,11,7,8,11,10,4,8,10
1139,9,13,6,3,9,10,13,5,2
1140,10,5,13,8,4,7,10,3,5
1141,2,10,7,5,12,11,8,9,9
1142,3,6,8,13,5,3,1,1,7
1143,4,1,6,3,12,3,13,2,9
1144,4,6,4,1,6,7,13,7,7
1145,1,4,10,3,11,12,4,6,9
1146,5,13,11,9,10,8,8,7,3
1147,8,13,6,4,3,11,12,7,8
1148,13,2,2,10,10,5,8,8,7
1149,1,13,6,12,2,6,5,10,2
1150,1,8,9,1,3,3,12,9,1
1151,5,9,9,4,13,5,5,10,4
1152,5,7,10,9,5,8,10,3,5
1153,9,2,7,8,13,11,2,3,3
1154,8,6,8,11,6,6,10,6,10
1155,2,5,12,2,8,6,1,9,10
1156,12,5,5,11,5,5,1,8,3
1157,11,9,3,6,3,6,12,10,4
1158,12,11,7,13,5,5,9,6,2
1159,1,9,9,2,5,1,9,5,4
1160,10,11,4,11,6,7,9,3,5
1161,3,2,4,3,3,6,10,6,9
1162,2,9,6,12,12,3,8,1,6
1163,12,4,1,12,12,2,11,9,5
1164,8,1,5,2,7,6,9,3,10
1165,8,12,4,3,11,8,11,1,9
1166,10,8,10,10,7,13,9,10,2
1167,3,7,2,4,4,8,11,1,6
1168,12,1,3,10,4,5,13,9,2
1169,6,7,13,12,1,4,12,4,9
1170,11,12,6,6,9,7,8,2,3
1171,13,10,9,13,7,8,10,10,9
1172,1,3,3,13,2,2,3,9,8
1173,9,6,3,8,10,10,6,10,9
1174,9,6,7,9,9,6,12,8,7
1175,12,1,1,11,9,9,6,10,5
1176,6,7,13,7,3,2,5,3,7
1177,4,5,1,12,2,2,1,10,1
1178,8,10,8,12,1,7,6,10,9
1179,8,6,6,2,1,3,4,3,2
1180,2,3,1,8,8,13,2,6,4
1181,4,6,4,4,11,2,7,7,3
1182,10,1,8,8,13,7,8,4,7
1183,11,13,12,13,8,12,12,6,6
1184,13,10,4,2,9,13,4,10,4
1185,8,1,2,1,13,8,2,4,2
1186,6,7,9,11,3,12,4,5,5
1187,9,10,5,1,3,5,2,8,5
1188,5,6,7,10,12,3,4,3,1
1189,6,9,13,5,10,2,4,10,1
1190,9,12,10,6,9,13,3,8,4
1191,4,13,5,4,7,2,5,2,10
1192,7,5,1,12,13,5,9,6,4
1193,6,4,5,4,11,4,2,7,2
1194,4,11,3,6,1,10,4,1,4
1195,13,9,11,8,12,2,8,9,5
1196,1,4,13,13,12,10,5,1,9
1197,5,7,10,13,6,1,6,7,8
1198,10,11,1,10,3,7,3,1,8
1199,13,5,8,7,5,12,1,3,2
1200,9,3,4,10,8,12,3,9,4
1201,2,8,9,7,9,11,7,7,1
1202,11,7,3,2,8,12,9,8,7
1203,2,5,5,10,2,9,1,6,7
1204,5,9,10,9,1,3,10,10,9
1205,5,4,3,13,11,1,1,8,2
1206,4,7,2,9,5,11,2,5,8
1207,7,12,11,4,4,4,5,7,8
1208,4,9,11,2,8,12,3,10,8
1209,2,11,13,2,8,9,4,8,8
1210,12,8,10,7,4,2,4,2,2
1211,1,8,10,7,7,13,12,7,8
1212,4,10,2,9,12,12,8,10,7
1213,6,9,5,3,12,1,1,9,8
1214,10,8,8,8,5,11,11,7,2
1215,10,9,13,6,3,2,10,5,6
1216,1,10,1,7,5,13,2,7,8
1217,3,9,12,4,8,10,13,7,4
1218,11,4,9,8,5,7,9,10,8
1219,3,4,7,2,9,5,6,4,4
1220,8,13,13,1,5,2,8,2,4
1221,5,8,7,13,1,7,11,5,2
1222,10,4,9,10,2,2,9,10,3
1223,4,5,9,6,13,9,6,7,1
1224,7,3,4,7,5,11,7,2,3
1225,3,6,8,6,4,10,3,9,8
1226,2,6,4,10,1,7,3,3,3
1227,7,6,9,12,1,3,9,6,9
1228,8,2,9,13,11,1,6,8,10
1229,8,1,6,9,9,1,11,1,9
1230,8,5,7,11,6,12,8,9,5
1231,7,2,1,4,5,12,6,4,4
1232,11,6,3,6,7,12,9,4,8
1233,4,10,3,3,13,9,7,7,3
1234,11,5,9,8,3,12,1,10,8
1235,7,1,6,5,10,10,8,1,7
1236,11,9,1,11,7,2,6,9,6
1237,5,9,1,6,10,5,1,3,6
1238,5,4,10,13,5,7,2,1,10
1239,12,6,11,9,1,5,8,1,5
1240,4,10,5,8,7,10,1,3,4
1241,8,2,13,12,10,11,12,4,4
1242,11,3,7,8,13,7,1,10,3
1243,1,7,5,8,8,6,1,7,1
1244,6,12,8,3,7,2,2,3,10
1245,9,6,1,2,11,7,10,10,6
1246,13,8,4,4,13,5,2,9,10
1247,12,8,4,8,13,6,7,2,8
1248,12,4,11,7,2,13,4,9,8
1249,1,5,8,4,5,9,4,9,6
1250,8,6,1,3,6,8,4,3,8
1251,9,6,6,9,7,3,13,5,7
1252,13,11,10,1,8,1,2,10,6
1253,4,8,7,3,2,9,7,3,6
1254,9,2,13,7,11,4,1,4,4
1255,8,13,3,12,2,1,10,4,2
1256,9,6,3,10,13,8,6,3,3
1257,7,11,7,3,9,6,3,5,3
1258,4,9,12,13,6,4,4,5,4
1259,6,10,9,8,11,13,5,1,5
1260,7,10,3,7,7,2,3,9,8
1261,8,5,10,12,10,12,11,3,8
1262,4,6,7,4,12,8,3,8,10
1263,5,10,3,8,1,9,1,6,6
1264,10,7,10,7,7,4,7,7,1
1265,5,7,10,10,1,5,5,2,6
1266,2,11,6,4,7,3,4,9,4
1267,10,11,1,8,1,1,10,8,7
1268,8,6,13,3,4,2,2,7,9
1269,5,5,10,3,9,13,3,6,8
1270,6,12,3,5,10,11,6,3,5
1271,3,10,11,2,9,9,11,9,2
1272,6,7,2,8,2,7,2,6,9
1273,6,7,3,9,5,10,7,6,4
1274,5,1,1,11,2,5,10,9,4
1275,8,11,1,1,11,1,11,1,1
1276,6,5,5,5,13,2,9,4,8
1277,6,12,5,12,9,5,3,8,2
1278,2,1,4,1,5,1,9,7,1
1279,4,4,13,6,1,1,12,10,5
1280,2,3,8,12,10,11,4,8,6
1281,2,9,13,2,8,12,10,5,6
1282,4,1,6,7,11,4,1,10,1
1283,4,10,11,11,7,7,4,3,1
1284,13,5,10,1,5,12,4,7,4
1285,6,9,6,8,2,1,1,1,6
1286,2,1,12,13,13,10,6,3,6
1287,6,1,11,7,1,6,11,9,5
1288,11,5,5,8,11,5,2,8,1
1289,6,9,10,3,6,1,8,7,2
1290,10,7,9,9,7,4,6,7,2
1291,4,12,8,2,13,10,13,5,10
1292,10,8,1,11,3,7,11,7,6
1293,12,2,12,5,5,8,2,9,3
1294,9,11,7,3,4,3,8,7,5
1295,11,3,6,1,1,12,12,9,3
1296,9,6,12,10,2,7,10,9,6
1297,9,2,7,12,12,7,6,7,6
1298,2,1,11,8,2,12,9,9,1
1299,6,11,7,11,5,11,6,1,10
1300,13,1,2,2,11,1,6,1,5
1301,9,8,1,6,2,10,3,5,5
1302,7,2,4,2,4,1,2,1,6
1303,9,12,2,2,10,5,1,10,9
1304,11,2,3,1,12,9,2,10,9
1305,7,10,10,11,11,7,10,5,1
1306,8,2,2,9,6,12,12,8,8
1307,9,10,10,10,2,9,8,10,2
1308,5,2,4,5,1,4,12,8,1
1309,2,5,2,13,13,13,10,3,1
1310,11,11,12,8,4,9,2,9,5
1311,1,6,13,2,4,4,11,4,2
1312,1,12,11,12,12,2,13,10,7
1313,6,7,12,6,7,2,7,7,10
1314,13,10,11,1,1,1,5,8,4
1315,8,5,11,6,7,8,12,9,10
1316,4,9,1,9,13,8,7,8,6
1317,5,12,4,7,5,7,4,2,8
1318,9,13,13,11,4,1,7,10,2
1319,2,10,1,12,7,5,13,1,3
1320,10,6,10,9,3,13,8,3,1
1321,13,12,12,11,3,12,12,6,8
1322,7,4,8,8,1,13,4,8,1
1323,1,7,6,9,8,9,13,2,4
1324,7,13,13,10,9,13,1,3,9
1325,7,3,8,12,2,11,6,10,2
1326,13,10,6,4,10,13,10,1,10
1327,1,12,4,6,8,1,8,6,10
1328,2,12,10,13,11,9,2,5,3
1329,2,12,3,5,9,7,8,5,3
1330,10,12,7,1,10,9,12,10,6
1331,1,13,8,6,2,6,7,6,7
1332,9,7,13,9,2,4,6,6,3
1333,6,7,1,9,10,11,11,8,6
1334,13,12,2,5,2,9,1,3,8
1335,5,4,8,8,10,11,1,2,8
1336,10,5,7,2,4,5,10,8,8
1337,5,10,8,11,12,6,5,7,7
1338,5,9,2,4,2,8,7,6,6
1339,5,9,1,2,3,12,5,2,5
1340,10,1,3,12,11,5,10,4,4
1341,1,5,2,11,2,7,12,6,10
1342,1,1,9,9,2,6,1,2,8
1343,11,2,4,11,8,6,4,3,9
1344,1,3,11,9,7,2,4,9,3
1345,3,1,10,5,10,2,2,7,4
1346,8,1,9,12,7,10,11,6,1
1347,9,8,11,7,2,9,4,10,6
1348,12,2,8,11,1,9,4,7,3
1349,12,3,13,3,12,3,9,9,8
1350,1,10,6,4,13,13,3,4,7
1351,9,5,11,9,11,13,3,2,3
1352,9,3,11,11,1,7,11,4,3
1353,8,2,4,12,3,13,1,6,10
1354,11,2,13,4,6,2,4,4,3
1355,13,5,8,4,11,10,12,9,5
1356,12,10,11,9,8,7,3,9,1
1357,10,12,2,3,7,6,2,2,5
1358,2,4,11,11,2,5,2,8,10
1359,8,11,11,5,13,1,9,6,6
1360,13,4,5,5,2,9,5,10,3
1361,7,3,4,10,7,5,2,3,4
1362,4,5,6,2,12,3,13,1,7
1363,4,11,9,9,6,11,11,7,7
1364,3,10,11,9,8,7,8,6,7
1365,1,13,1,2,2,12,2,8,8
1366,1,6,8,1,8,6,1,3,2
1367,6,9,4,7,4,3,5,2,9
1368,9,10,1,2,11,12,6,5,5
1369,5,13,3,10,3,10,1,3,9
1370,9,8,9,4,1,6,3,4,8
1371,7,6,3,2,10,1,10,7,6
1372,8,10,11,11,1,13,10,10,7
1373,3,9,2,11,4,3,13,1,10
